username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentiment
;2016-06-26 01:43;0;4;"" Mother of dragons unless there's cookies" @sierrademulder pic.twitter.com/spo8DTUlBl";;@sierrademulder;;"746851249945968640";https://twitter.com/brifaythe/status/746851249945968640;0
;2016-06-26 01:32;0;3;"When your wife the mother of dragons is burning up some collard greens pic.twitter.com/x705cs6ZFo";;;;"746848530178916353";https://twitter.com/SAMcinnis/status/746848530178916353;0
;2016-06-26 01:09;0;0;"Who is your favorite 'Game of thrones' character? - Mother of Dragons http:// kiw.im/169Wt2hj6wN";;;;"746842904673431555";https://twitter.com/Channybunbun/status/746842904673431555;2
;2016-06-26 00:54;1;15;"I am the mother of dragons pic.twitter.com/AhVYyeqpp6";;;;"746838887989837825";https://twitter.com/shaannondoyle/status/746838887989837825;4
;2016-06-26 00:03;1;3;"I must be the mother of dragons , cause it's hella in the house and apparently I don't feel it. Hah!";;;;"746826178703429633";https://twitter.com/jill_reads/status/746826178703429633;4
;2016-06-25 23:37;0;1;"Yeees mother of dragons";;;;"746819528101855232";https://twitter.com/meggyrea/status/746819528101855232;3
;2016-06-25 23:28;0;1;"If you don't know who the Mother of Dragons is then are we really friends ?";;;;"746817418647969792";https://twitter.com/roland_sweeting/status/746817418647969792;2
;2016-06-25 23:01;14;18;"- New Daenerys Targaryen RP - Bisexual - Mother of Dragons . - May flip between Daenerys and Emilia. - RT appreciated pic.twitter.com/evJJBTXA1c";;;;"746810602279026693";https://twitter.com/naughtydany/status/746810602279026693;0
;2016-06-25 22:04;4;1;"#ifGOTwasinHindi then instead of being the mother of dragons , Khalisi would have been a nagin";;;#ifGOTwasinHindi;"746796311630983168";https://twitter.com/RimaMIshra2/status/746796311630983168;0
;2016-06-25 21:42;0;1;"mother of lesbos, I mean of dragons";;;;"746790585936318464";https://twitter.com/RociPinto/status/746790585936318464;0
;2016-06-25 20:33;0;1;"MOTHER OF DRAGONS";;;;"746773262869348353";https://twitter.com/erinarikan/status/746773262869348353;3
;2016-06-25 20:32;0;0;"If Daenerys found some eggs and is the mother of Dragons , does that make me the Father of Ice Cream or nah";;;;"746773096263221248";https://twitter.com/cam_alien/status/746773096263221248;0
;2016-06-25 18:47;0;1;"You're married to the Khal so the Mother of Dragons can't be playing :-)";;;;"746746562446000128";https://twitter.com/CraigBeePee/status/746746562446000128;0
;2016-06-25 18:37;0;2;"When people tell you you look like #Daenerys mother of dragons , breaker of chains from #GameofThrones";;;#Daenerys #GameofThrones;"746744037164589060";https://twitter.com/maloneys_tweets/status/746744037164589060;4
;2016-06-25 18:30;6;16;""I am Daenerys Stormborn of House Targaryen, the Unburnt, Mother of Dragons and queen of Seven kingdoms of westeros" pic.twitter.com/yZVgANq1v9";;;;"746742325225754624";https://twitter.com/Iongingbucky/status/746742325225754624;4
;2016-06-25 18:16;7;6;"Whether you come to her as a woman or as The Mother Of Dragons If she's seen the proof an still fucks with him then she ain't going nowhere";;;;"746738727356080128";https://twitter.com/pharaoh_carter/status/746738727356080128;0
;2016-06-25 17:50;0;0;"Seems unfair that the Boks get to play with full force of The Yankees and " Mother of Dragons " Khalesi. Expect heavy air support...";;;;"746732187215667201";https://twitter.com/AbiePB/status/746732187215667201;0
