username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentiment
;2016-06-26 00:57;0;1;"I'm still surprised Jon didn't ask Melisandre to whip up some blood magic on Ramsey's ass! #GameofThrones";;;#GameofThrones;"746839789559701504";https://twitter.com/kaorinite85/status/746839789559701504;0
;2016-06-26 00:43;0;1;"if something bad happens to melisandre tomorrow i swear im ready to fight. protect her @caricevhouten";;@caricevhouten;;"746836364826652672";https://twitter.com/alexvdanvers/status/746836364826652672;3
;2016-06-26 00:43;1;1;"my guess.....Priestess Melisandre #GoT #redwoman";;;#GoT #redwoman;"746836209591214080";https://twitter.com/MikeG_0710/status/746836209591214080;0
;2016-06-26 00:23;0;1;"I want to cosplay Melisandre so bad.";;;;"746831303337615360";https://twitter.com/emyxlee/status/746831303337615360;2
;2016-06-25 23:42;64;47;"Melisandre 's costume details. pic.twitter.com/w8N0yLCvoK";;;;"746820853959172096";https://twitter.com/drunkdansmith/status/746820853959172096;0
;2016-06-25 23:39;0;3;"I TRIED DYING MY HAIR PINK AND NOW I'M MELISANDRE FROM GAME OF THRONES";;;;"746820047922991104";https://twitter.com/whiteseel/status/746820047922991104;2
;2016-06-25 23:09;0;0;"Davos Realizing Shireen's Fate On 'Game Of Thrones' Could Mean Trouble For Melisandre - Bustle http:// dlvr.it/LfRKbj";;;;"746812494002298880";https://twitter.com/Globaltradetime/status/746812494002298880;0
;2016-06-25 23:06;1;7;"Šta će se desiti ako mi neko vidi u telefonu gif Melisandre i njenih sisa";;;;"746811784993120257";https://twitter.com/nancydrevv/status/746811784993120257;0
;2016-06-25 22:55;0;1;"melisandre , tommen, Margaery, high sparrow = finito";;;;"746809180426665984";https://twitter.com/HossDailies/status/746809180426665984;0
;2016-06-25 22:54;0;0;"I'm convinced all old white women look like Melisandre in that one scene she revealed her true self. yuck";;;;"746808869532340225";https://twitter.com/WAKEUPMRWESS/status/746808869532340225;0
;2016-06-25 22:11;0;1;"¿ Melisandre ?";;;;"746797914110959616";https://twitter.com/coquitos_/status/746797914110959616;0
;2016-06-25 21:56;2;0;"brienne ou melisandre ?";;;;"746794232480931841";https://twitter.com/dragonsmvther/status/746794232480931841;0
;2016-06-25 21:00;0;1;"Ha! #GameofThrones business cards #Melisandre #LifeCoach pic.twitter.com/LtCix36dEc";;;#GameofThrones #Melisandre #LifeCoach;"746780146150019072";https://twitter.com/abenawra/status/746780146150019072;0
;2016-06-25 20:49;0;2;"he'll kill Melisandre for what he did to the little princess, if not Davos will kill her";;;;"746777377179578369";https://twitter.com/josh_taylor1999/status/746777377179578369;0
;2016-06-25 20:42;1;1;"* Melisandre mode on* burn them all!";;;;"746775626602930178";https://twitter.com/Satoki_X/status/746775626602930178;3
;2016-06-25 20:31;0;2;"Jon parents reveal, Wall fall down, Melisandre executed by Jon and his sword sets on fire, Cersei burns every1";;;;"746772716045361152";https://twitter.com/josh_taylor1999/status/746772716045361152;0
;2016-06-25 20:22;0;1;"Melisandre : "What did you learn on the other side? What did you see?" Jon Snow: "Rosebud was... the name of his sled..."";;;;"746770628267511808";https://twitter.com/Kaon_Bu/status/746770628267511808;0
;2016-06-25 19:40;0;1;"walder frey & melisandre";;;;"746760054200799232";https://twitter.com/hourcruxe/status/746760054200799232;0
;2016-06-25 19:18;5;37;"Melisandre , if you're listening, please bring back the Giant!";;;;"746754523591434240";https://twitter.com/laparisa/status/746754523591434240;0
;2016-06-25 18:50;0;0;"Please. Melisandre , Loras, and Cersei. Stay alive. PLEASE. #GameOfThrones";;;#GameOfThrones;"746747336815058944";https://twitter.com/_ClaytonA_/status/746747336815058944;3
;2016-06-25 18:44;213;144;"Melisandre - brought jon back but what about rickon - beautiful woman - underrated pic.twitter.com/6Z227vTFpr";;;;"746745948903211009";https://twitter.com/drunkdansmith/status/746745948903211009;0
;2016-06-25 18:12;3;46;"Melisandre might don't make it tonight, especially since Jon isn't too keen on anyone's God these days. #GameofThrones";;;#GameofThrones;"746737727035576320";https://twitter.com/deray/status/746737727035576320;0
;2016-06-25 17:39;0;2;"Cersei: *burns King's Landing* Melisandre : #GameOfThrones";;;#GameOfThrones;"746729566589296640";https://twitter.com/Lanisterka/status/746729566589296640;0
;2016-06-25 17:37;0;0;"Didn't Azor stab the love of his life in the heart.. I doubt Melisandre is Nissa Nissa pic.twitter.com/oCGOEUDGx6";;;;"746729068545064964";https://twitter.com/targayran/status/746729068545064964;0
;2016-06-25 17:32;0;1;"Omg??? Melisandre what hev u done to Jon pls gurl #lrt";;;#lrt;"746727691278229504";https://twitter.com/EstelleV_/status/746727691278229504;3
;2016-06-25 17:25;0;0;"I liked a @YouTube video http:// youtu.be/-5C6kG57J7Q?a Melisandre at a Baby Shower - Late Night with Seth Meyers";;@YouTube;;"746726039498399744";https://twitter.com/alphytodia/status/746726039498399744;0
;2016-06-25 17:21;0;1;"The last time Ayra saw him, he was being talking away by Melisandre . She mostly likely thinks he's dead";;;;"746725029942013953";https://twitter.com/YeahThisIsHess/status/746725029942013953;0
;2016-06-25 15:02;0;1;"actually, this is jst me telling everyone na i have a boyfriend HAHAHAH";;;;"746689974905364480";https://twitter.com/melisandre_aa/status/746689974905364480;0
;2016-06-25 13:59;0;1;"I can't take this. Can Melisandre from GOT resurrect pousse please??????";;;;"746674138916462593";https://twitter.com/yemiwho__/status/746674138916462593;0
;2016-06-25 12:31;0;2;"Too many big bodies! Gotta have some range or magic/healers (like Melisandre to bring you back from dead)";;;;"746651909856071681";https://twitter.com/capulet4/status/746651909856071681;0
;2016-06-25 12:20;0;3;"By the way, has anyone tried to reach Melisandre yet? #Brexit";;;#Brexit;"746649153426456576";https://twitter.com/technollama/status/746649153426456576;0
;2016-06-25 11:22;0;1;"Jon will execute Melisandre for killing Shireen and fulfill the Azor Ahai prophecy by killing her and possessing Lightbringer";;;;"746634538856521728";https://twitter.com/AdvreZ/status/746634538856521728;0
;2016-06-25 10:34;0;0;"I liked a @YouTube video http:// youtu.be/-5C6kG57J7Q?a Melisandre at a Baby Shower - Late Night with Seth Meyers";;@YouTube;;"746622592707084292";https://twitter.com/fird1996/status/746622592707084292;0
;2016-06-25 08:15;0;1;"But I like Melisandre I don't think I could see you in any other way M'Lady";;;;"746587622018060288";https://twitter.com/TheLadyOfGlenco/status/746587622018060288;0
;2016-06-25 08:12;0;1;"I may appear to die. Do not believe Melisandre is all I am. I still serve the lord of light and I am the ultimate survivor.";;;;"746586929077059584";https://twitter.com/Melisandre6/status/746586929077059584;0
;2016-06-25 08:06;0;1;"Nopee lol lady melisandre but the songs boring";;;;"746585295785594880";https://twitter.com/its_samreen/status/746585295785594880;0
;2016-06-25 07:42;3;18;""What kind of God would do something like that?" "The one we got." That's a good fucking exchange between Melisandre and Jon";;;;"746579367715803136";https://twitter.com/ManuclearBomb/status/746579367715803136;4
;2016-06-25 05:28;0;0;"I'm thinking Melisandre 's magic might be crucial in the battle against the white walkers. #AfterThrones #gameofthrones";;;#AfterThrones #gameofthrones;"746545466905485312";https://twitter.com/Mwforhr/status/746545466905485312;0
;2016-06-25 04:58;0;0;"who is the real ptwp?? melisandre says jon but the other red woman says dany??";;;;"746538100575215616";https://twitter.com/rhaegvr/status/746538100575215616;0
;2016-06-25 04:23;0;0;"Tommen High sparrow Margaery Melisandre All dying on Sunday?";;;;"746529110378295296";https://twitter.com/ManLikeDriz/status/746529110378295296;0
;2016-06-25 03:55;0;0;"notable mentions include zombie catelyn, melisandre w no necklace, and the raven man stuck in the tree";;;;"746522208483278852";https://twitter.com/zunairaa12/status/746522208483278852;0
;2016-06-25 03:25;0;1;"@Philliesfan0517 Please tell me you're not Melisandre ! #GameofThrones";;@Philliesfan0517;#GameofThrones;"746514584840855553";https://twitter.com/japope88/status/746514584840855553;0
;2016-06-25 03:24;0;2;"We are trying to explain game of thrones to my dad. My brother pointed to melisandre and was like "this is a witch"";;;;"746514425977286659";https://twitter.com/afgbruins21/status/746514425977286659;0
;2016-06-25 03:17;0;0;"oh yeah! Melisandre might be on her way out of here.";;;;"746512652931784704";https://twitter.com/Letternumber7/status/746512652931784704;3
;2016-06-25 02:25;0;1;"With Mance Rayder singing "Come on baby light my fire" to Melisandre . pic.twitter.com/3ijX1Qn0t9";;;;"746499646386626560";https://twitter.com/saul_goodman__/status/746499646386626560;0
