username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentiment
;2016-06-25 20:50;0;1;""That's what I do, I drink and I know things " #Tyrion Lanister my G";;;#Tyrion;"746777701822926848";https://twitter.com/rhianhollystone/status/746777701822926848;4
;2016-06-25 16:06;1;1;"Shaqiri is what you get if you cross Tyrion Lanister and Hulk";;;;"746706073835311104";https://twitter.com/TheTXI/status/746706073835311104;0
;2016-06-25 04:22;0;0;"man yo 4'4 Tyrion Lanister lookin ah";;;;"746529010797117440";https://twitter.com/illumimike_/status/746529010797117440;0
;2016-06-25 00:01;0;0;"Scientists managed to manipulate DNA in order to mix Jon Snow and Tyrion Lanister in a single body. #GameofThrones pic.twitter.com/V993vrofwc";;;#GameofThrones;"746463167832854529";https://twitter.com/shortmagic/status/746463167832854529;0
;2016-06-24 22:05;0;2;"Tyrion Lanister is my favorite character in Game Of Thrones.";;;;"746434044460666881";https://twitter.com/yourstrulyANT/status/746434044460666881;2
;2016-06-24 17:28;0;1;"“Most famous dwarf in the world” - Tyrion Lanister You’re goddamn right";;;;"746364331898527744";https://twitter.com/JackReacts/status/746364331898527744;4
;2016-06-24 09:47;0;0;"Tyrion Lanister for PM.";;;;"746248269794254848";https://twitter.com/LeeHinett/status/746248269794254848;2
;2016-06-23 23:52;0;0;"a Lanister always pays his debts! #EUref #VoteRemain #GameofThrones #Tyrion";;;#EUref #VoteRemain #GameofThrones #Tyrion;"746098585045962752";https://twitter.com/maani_77/status/746098585045962752;4
;2016-06-23 01:33;0;0;"Have you checked out the new listing? Tyrion Lanister :... -- http:// shop.planitplanetshop.com/products/tyrio n-lanister-game-of-thrones-bookmark …";;;;"745761765653348353";https://twitter.com/PlanItCarla/status/745761765653348353;0
;2016-06-22 19:56;0;1;"Once you've accepted your flaws, no one can use them against you.... #tyrionlanister .. :)";;;#tyrionlanister;"745676871078010880";https://twitter.com/moshiour_027/status/745676871078010880;4
;2016-06-22 17:07;1;1;"wise man say a great history made by great conversation. - Tyrion Lanister";;;;"745634421617786880";https://twitter.com/aserap93/status/745634421617786880;4
;2016-06-21 21:37;0;0;"I disagree its about the stark .... Its all rooted to the stark house and that tyrion Lanister";;;;"745339903458877445";https://twitter.com/_itzdilz/status/745339903458877445;0
;2016-06-21 03:31;0;0;"Tyrion Lanister would know what to do.";;;;"745066637137580032";https://twitter.com/ShazamIAm/status/745066637137580032;4
;2016-06-20 22:39;0;0;"Jack wilshire stands and walks like tyrion lanister";;;;"744993108329369600";https://twitter.com/redmatt76/status/744993108329369600;0
;2016-06-20 17:06;0;0;"#GameofThrones #TyrionLanister Quotes #iPhone6S #Case White #iPhonecase check > http:// amzn.to/201mcaz pic.twitter.com/CW30DCugIw";;;#GameofThrones #TyrionLanister #iPhone6S #Case #iPhonecase;"744909294609457152";https://twitter.com/ThomasEldrin/status/744909294609457152;0
;2016-06-20 15:57;0;0;"Season 6 episode 9 Game of Thrones. Can't wait till next weeks episode now! #GoT #gameofthones #danerys #starks #Lanister #tyrionlanister";;;#GoT #gameofthones #danerys #starks #Lanister #tyrionlanister;"744892012877352964";https://twitter.com/PumpkinandEgg/status/744892012877352964;3
;2016-06-20 10:46;0;1;"Tyrion Lanister will always be my favorite in Game Of Thrones #GameOfThrones ...";;;#GameOfThrones;"744813670715162626";https://twitter.com/wadeweezy5/status/744813670715162626;2
;2016-06-20 05:36;0;1;"DANY & TYRION FELXING SO HARD FUCK TWYIN LANISTER";;;;"744735657256333312";https://twitter.com/tylergreen426/status/744735657256333312;3
;2016-06-20 04:50;0;0;"Hey @tarynillustrate really glad we don’t have a sibling relationship like Cersei and Tyrion Lanister #got";;@tarynillustrate;#got;"744723967127150592";https://twitter.com/AJisTweeting/status/744723967127150592;0
;2016-06-20 03:43;0;0;"#GameOfThrones Daenerys to Tyrion : "WTF, Lanister ? I've been gone most a season, and I come back to THIS??";;;#GameOfThrones;"744707250665586688";https://twitter.com/jacksnowknows/status/744707250665586688;0
;2016-06-19 22:44;0;0;"eliaamartell: A collection of known Reach Houses (requested by tyrion - lanister -the-half-man) https:// tmblr.co/Z4agdt288VrP8";;;;"744632009985757185";https://twitter.com/natashalestrade/status/744632009985757185;0
;2016-06-19 02:47;0;0;"Tyrion he created dragons breath but I thought he used it all";;;;"744330751794155521";https://twitter.com/Clarke_lanister/status/744330751794155521;0
;2016-06-18 16:42;0;0;"Sleep, Marry, Shit on : Jon snow, Tyrion Lanister , Grey worm";;;;"744178548949286912";https://twitter.com/lingamar/status/744178548949286912;0
;2016-06-18 01:30;0;0;"@vine He is happy like Tyrion Lanister";;@vine;;"743948991906222080";https://twitter.com/Buyungkiu/status/743948991906222080;0
;2016-06-17 06:59;0;4;"Tyrion Lanister is my favorite. I wish I had a friend like him";;;;"743669498184511488";https://twitter.com/bloobart/status/743669498184511488;2
;2016-06-16 17:52;0;0;"I love Tyrion Lanister !!";;;;"743471332403253249";https://twitter.com/girl_almighty05/status/743471332403253249;2
;2016-06-16 17:36;0;1;"@ramsd3n you look like Tyrion Lanister , my man #MeantToBeACompliment #FollowedYouBecausePK #WantedToTellYouThat4Years";;@ramsd3n;#MeantToBeACompliment #FollowedYouBecausePK #WantedToTellYouThat4Years;"743467411970523138";https://twitter.com/nieto_nms/status/743467411970523138;0
;2016-06-16 02:13;0;0;"I dread the day Tyrion Lanister will be killed";;;;"743234961155694592";https://twitter.com/davidoduro/status/743234961155694592;3
;2016-06-15 00:34;0;8;"Perfect birthday cake.My friends made my day #GameofThrones #tyrionlanister @PeterDinklageHQ cheers frm pakistan pic.twitter.com/fSne7FPw9h";;@PeterDinklageHQ;#GameofThrones #tyrionlanister;"742847674836258816";https://twitter.com/sherishah72/status/742847674836258816;2
;2016-06-14 21:05;0;0;"no i'd prefer a strategy game with tyrion lanister , you make moves alliances and control cities with dialogue w kda";;;;"742795043065462784";https://twitter.com/H_Koush/status/742795043065462784;0
;2016-06-14 19:03;2;0;"Tyrion is lowkey not a Lanister . Jon Snow lowkey isn't Ned Starks son";;;;"742764486189273088";https://twitter.com/Abdxllah_/status/742764486189273088;0
;2016-06-14 07:26;0;0;"Is it bad that I wanted Tyrion Lanister to die? #GoT";;;#GoT;"742589085571682305";https://twitter.com/gueriera/status/742589085571682305;1
;2016-06-14 06:23;0;0;"I drink, & I know things. — Tyrion Lanister";;;;"742573064798359552";https://twitter.com/browniemike/status/742573064798359552;4
;2016-06-14 01:09;0;0;"I'm gonna fight tyrion lanister oh my god";;;;"742494022099435520";https://twitter.com/chadfuture_/status/742494022099435520;3
